company_name,department_id
社会福祉法人 大阪自彊館,社会福祉科
社会福祉法人 大阪自彊館,精神保健福祉科
社会福祉法人 天心会　小阪病院,作業療法士学科
社会福祉法人 天心会　小阪病院,医療心理科
社会福祉法人 天心会　小阪病院,看護学科
社会福祉法人 天心会　小阪病院,社会福祉科
社会福祉法人 天心会　小阪病院,精神保健福祉科
社会福祉法人 寺田萬寿会 寺田萬寿病院,介護福祉学科
社会福祉法人 寺田萬寿会 寺田萬寿病院,介護福祉科
社会福祉法人 寺田萬寿会 寺田萬寿病院,作業療法士学科
社会福祉法人 寺田萬寿会 寺田萬寿病院,理学療法士学科
社会福祉法人 寺田萬寿会 寺田萬寿病院,看護学科
社会福祉法人 寺田萬寿会 寺田萬寿病院,言語聴覚士学科
社会福祉法人 川福会,作業療法士学科
社会福祉法人 川福会,理学療法士学科
社会福祉法人 川福会,看護学科
社会福祉法人 弘道福祉会,介護福祉学科
社会福祉法人 弘道福祉会,介護福祉科
社会福祉法人 弘道福祉会,医療福祉総合学科
社会福祉法人 弘道福祉会,看護学科
社会福祉法人 愛和会,保健保育科
社会福祉法人 愛徳福祉会　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　南大阪小児リハビリテーション病院　　大阪発達総合療育センター,介護福祉学科
社会福祉法人 愛徳福祉会　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　南大阪小児リハビリテーション病院　　大阪発達総合療育センター,介護福祉科
社会福祉法人 愛徳福祉会　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　南大阪小児リハビリテーション病院　　大阪発達総合療育センター,作業療法士学科
社会福祉法人 愛徳福祉会　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　南大阪小児リハビリテーション病院　　大阪発達総合療育センター,保健保育科
社会福祉法人 愛徳福祉会　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　南大阪小児リハビリテーション病院　　大阪発達総合療育センター,理学療法士学科
社会福祉法人 愛徳福祉会　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　南大阪小児リハビリテーション病院　　大阪発達総合療育センター,看護学科
社会福祉法人 愛徳福祉会　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　南大阪小児リハビリテーション病院　　大阪発達総合療育センター,言語聴覚士学科
社会福祉法人 慈仁会,介護福祉学科
社会福祉法人 慈仁会,介護福祉科
社会福祉法人 慈仁会,医療福祉総合学科
社会福祉法人 慈仁会,看護学科
社会福祉法人 慶生会,介護福祉学科
社会福祉法人 慶生会,介護福祉科
社会福祉法人 慶生会,作業療法士学科
社会福祉法人 慶生会,理学療法士学科
社会福祉法人 成光苑　（特養7施設・保育7園など）,介護福祉学科
社会福祉法人 成光苑　（特養7施設・保育7園など）,介護福祉科
社会福祉法人 成光苑　（特養7施設・保育7園など）,保健保育科
社会福祉法人 成光苑　（特養7施設・保育7園など）,医療福祉総合学科
社会福祉法人 東寿会,介護福祉学科
社会福祉法人 東寿会,介護福祉科
社会福祉法人 東寿会,医療福祉総合学科
社会福祉法人 松柏会,介護福祉学科
社会福祉法人 松柏会,介護福祉科
社会福祉法人 松柏会,保健保育科
社会福祉法人 松柏会,医療福祉総合学科
社会福祉法人 松柏会,看護学科
社会福祉法人 桃林会　（とりかい白鷺園/遊育園）,看護学科
社会福祉法人 水仙福祉会,保健保育科
社会福祉法人 玉美福祉会,介護福祉学科
社会福祉法人 玉美福祉会,介護福祉科
社会福祉法人 玉美福祉会,医療福祉総合学科
社会福祉法人 玉美福祉会,看護学科
社会福祉法人 産経新聞厚生文化事業団,介護福祉学科
社会福祉法人 産経新聞厚生文化事業団,介護福祉科
社会福祉法人 産経新聞厚生文化事業団,医療心理科
社会福祉法人 産経新聞厚生文化事業団,医療福祉総合学科
社会福祉法人 産経新聞厚生文化事業団,社会福祉科
社会福祉法人 産経新聞厚生文化事業団,精神保健福祉科
社会福祉法人 石井記念愛染園,介護福祉学科
社会福祉法人 石井記念愛染園,介護福祉科
社会福祉法人 石井記念愛染園,保健保育科
社会福祉法人 福知山学園,保健保育科
社会福祉法人 聖ヨハネ学園,保健保育科
社会福祉法人 聖徳会,スポーツ科学科
社会福祉法人 聖徳会,介護福祉学科
社会福祉法人 聖徳会,介護福祉科
社会福祉法人 聖徳会,保健保育科
社会福祉法人 聖徳会,医療心理科
社会福祉法人 聖徳会,医療福祉総合学科
社会福祉法人 聖徳会,看護学科
社会福祉法人 聖徳会,社会福祉科
社会福祉法人 聖徳園,保健保育科
社会福祉法人 聖徳園,看護学科
社会福祉法人 聖隷福祉事業団,保健保育科
社会福祉法人 育福会　特別養護老人ホーム コティコート北大阪,介護福祉学科
社会福祉法人 育福会　特別養護老人ホーム コティコート北大阪,介護福祉科
社会福祉法人 育福会　特別養護老人ホーム コティコート北大阪,医療福祉総合学科
社会福祉法人 英芳会,介護福祉学科
社会福祉法人 英芳会,介護福祉科
社会福祉法人 英芳会,医療福祉総合学科
社会福祉法人 阪神福祉事業団,看護学科
社会福祉法人 隆生福祉会,保健保育科
社会福祉法人 青山会,看護学科
社会福祉法人　京都府社会福祉事業団,介護福祉学科
社会福祉法人　京都府社会福祉事業団,介護福祉科
社会福祉法人　京都府社会福祉事業団,作業療法士学科
社会福祉法人　京都府社会福祉事業団,医療心理科
社会福祉法人　京都府社会福祉事業団,医療福祉総合学科
社会福祉法人　京都府社会福祉事業団,理学療法士学科
社会福祉法人　京都府社会福祉事業団,看護学科
社会福祉法人　京都府社会福祉事業団,社会福祉科
社会福祉法人　京都府社会福祉事業団,精神保健福祉科
社会福祉法人　京都府社会福祉事業団,言語聴覚士学科
社会福祉法人　正武福祉会　特別養護老人ホームさんらく苑,介護福祉学科
社会福祉法人　正武福祉会　特別養護老人ホームさんらく苑,介護福祉科
社会福祉法人大阪暁明館　大阪暁明館病院,作業療法士学科
社会福祉法人大阪暁明館　大阪暁明館病院,医療福祉総合学科
社会福祉法人大阪暁明館　大阪暁明館病院,医療秘書
社会福祉法人大阪暁明館　大阪暁明館病院,医療総合学科
社会福祉法人大阪暁明館　大阪暁明館病院,専攻科
社会福祉法人大阪暁明館　大阪暁明館病院,情報学科
社会福祉法人大阪暁明館　大阪暁明館病院,理学療法士学科
社会福祉法人大阪暁明館　大阪暁明館病院,看護学科
社会福祉法人大阪暁明館　大阪暁明館病院,言語聴覚士学科
社会福祉法人恩賜財団 大阪府済生会茨木医療福祉センター,介護福祉学科
社会福祉法人恩賜財団 大阪府済生会茨木医療福祉センター,介護福祉科
社会福祉法人恩賜財団 大阪府済生会茨木医療福祉センター,医療福祉総合学科
社会福祉法人恩賜財団 大阪府済生会茨木医療福祉センター,医療秘書
社会福祉法人恩賜財団 大阪府済生会茨木医療福祉センター,医療総合学科
社会福祉法人恩賜財団 大阪府済生会茨木医療福祉センター,専攻科
社会福祉法人恩賜財団 大阪府済生会茨木医療福祉センター,情報学科
社会福祉法人恩賜財団 大阪府済生会茨木医療福祉センター,理学療法士学科
社会福祉法人恩賜財団 大阪府済生会茨木医療福祉センター,看護学科
社会福祉法人恩賜財団 大阪府済生会茨木医療福祉センター,臨床検査技師科
社会福祉法人恩賜財団大阪府済生会　泉尾医療福祉センター,介護福祉学科
社会福祉法人恩賜財団大阪府済生会　泉尾医療福祉センター,介護福祉科
社会福祉連携推進法人 日の出医療福祉グループ,介護福祉学科
社会福祉連携推進法人 日の出医療福祉グループ,介護福祉科
社会福祉連携推進法人 日の出医療福祉グループ,作業療法士学科
社会福祉連携推進法人 日の出医療福祉グループ,保健保育科
社会福祉連携推進法人 日の出医療福祉グループ,医療福祉総合学科
社会福祉連携推進法人 日の出医療福祉グループ,理学療法士学科
社会福祉連携推進法人 日の出医療福祉グループ,診療放射線技師学科
社会福祉連携推進法人 日の出医療福祉グループ,鍼灸スポーツ学科
社会福祉連携推進法人 日の出医療福祉グループ,鍼灸師学科
社会福祉連携推進法人 日の出医療福祉グループ,鍼灸美容学科
笑顔道鍼灸接骨院,鍼灸スポーツ学科
笑顔道鍼灸接骨院,鍼灸師学科
笑顔道鍼灸接骨院,鍼灸美容学科
縁～en～鍼灸整骨院,柔道整復スポーツトレーナー学科
縁～en～鍼灸整骨院,柔道整復スポーツ学科
縁～en～鍼灸整骨院,柔道整復師学科
縁～en～鍼灸整骨院,鍼灸スポーツ学科
縁～en～鍼灸整骨院,鍼灸師学科
縁～en～鍼灸整骨院,鍼灸美容学科
美杉会グループ（佐藤病院・男山病院　他）,介護福祉学科
美杉会グループ（佐藤病院・男山病院　他）,介護福祉科
美杉会グループ（佐藤病院・男山病院　他）,作業療法士学科
美杉会グループ（佐藤病院・男山病院　他）,医療福祉総合学科
美杉会グループ（佐藤病院・男山病院　他）,医療秘書
美杉会グループ（佐藤病院・男山病院　他）,医療総合学科
美杉会グループ（佐藤病院・男山病院　他）,専攻科
美杉会グループ（佐藤病院・男山病院　他）,情報学科
美杉会グループ（佐藤病院・男山病院　他）,理学療法士学科
美杉会グループ（佐藤病院・男山病院　他）,看護学科
美杉会グループ（佐藤病院・男山病院　他）,言語聴覚士学科
西院ＦＲＥＥ整骨院,柔道整復スポーツトレーナー学科
西院ＦＲＥＥ整骨院,柔道整復スポーツ学科
西院ＦＲＥＥ整骨院,柔道整復師学科
西院ＦＲＥＥ整骨院,理学療法士学科
西院ＦＲＥＥ整骨院,鍼灸スポーツ学科
西院ＦＲＥＥ整骨院,鍼灸師学科
西院ＦＲＥＥ整骨院,鍼灸美容学科
（株）ＨＩＴＯＭＩＯテクノロジーズ・ReCORE鍼灸接骨院グループ,柔道整復スポーツトレーナー学科
（株）ＨＩＴＯＭＩＯテクノロジーズ・ReCORE鍼灸接骨院グループ,柔道整復スポーツ学科
（株）ＨＩＴＯＭＩＯテクノロジーズ・ReCORE鍼灸接骨院グループ,柔道整復師学科
（株）ＨＩＴＯＭＩＯテクノロジーズ・ReCORE鍼灸接骨院グループ,鍼灸スポーツ学科
（株）ＨＩＴＯＭＩＯテクノロジーズ・ReCORE鍼灸接骨院グループ,鍼灸師学科
（株）ＨＩＴＯＭＩＯテクノロジーズ・ReCORE鍼灸接骨院グループ,鍼灸美容学科
（株）Ｓａｋｕｒａ Ｓｔｒｅｅｔ　桜通り整骨院グループ,柔道整復スポーツトレーナー学科
（株）Ｓａｋｕｒａ Ｓｔｒｅｅｔ　桜通り整骨院グループ,柔道整復スポーツ学科
（株）Ｓａｋｕｒａ Ｓｔｒｅｅｔ　桜通り整骨院グループ,柔道整復師学科
（株）Ｓａｋｕｒａ Ｓｔｒｅｅｔ　桜通り整骨院グループ,鍼灸スポーツ学科
（株）Ｓａｋｕｒａ Ｓｔｒｅｅｔ　桜通り整骨院グループ,鍼灸師学科
（株）Ｓａｋｕｒａ Ｓｔｒｅｅｔ　桜通り整骨院グループ,鍼灸美容学科
（株）ｉｎｄｏｍｉｔａｂｌｅ　筋膜専門　なごみ鍼灸整骨院,柔道整復スポーツトレーナー学科
（株）ｉｎｄｏｍｉｔａｂｌｅ　筋膜専門　なごみ鍼灸整骨院,柔道整復スポーツ学科
（株）ｉｎｄｏｍｉｔａｂｌｅ　筋膜専門　なごみ鍼灸整骨院,柔道整復師学科
（株）ｉｎｄｏｍｉｔａｂｌｅ　筋膜専門　なごみ鍼灸整骨院,理学療法士学科
（株）ｉｎｄｏｍｉｔａｂｌｅ　筋膜専門　なごみ鍼灸整骨院,鍼灸スポーツ学科
（株）ｉｎｄｏｍｉｔａｂｌｅ　筋膜専門　なごみ鍼灸整骨院,鍼灸師学科
（株）ｉｎｄｏｍｉｔａｂｌｅ　筋膜専門　なごみ鍼灸整骨院,鍼灸美容学科
ＥＭＰＯＷＥＲＭＥＮＴ（株）　平川接骨院/針灸治療院グループ,柔道整復スポーツトレーナー学科
ＥＭＰＯＷＥＲＭＥＮＴ（株）　平川接骨院/針灸治療院グループ,柔道整復スポーツ学科
ＥＭＰＯＷＥＲＭＥＮＴ（株）　平川接骨院/針灸治療院グループ,柔道整復師学科
ＥＭＰＯＷＥＲＭＥＮＴ（株）　平川接骨院/針灸治療院グループ,鍼灸スポーツ学科
ＥＭＰＯＷＥＲＭＥＮＴ（株）　平川接骨院/針灸治療院グループ,鍼灸師学科
ＥＭＰＯＷＥＲＭＥＮＴ（株）　平川接骨院/針灸治療院グループ,鍼灸美容学科
ＧＯＤＨＡＮＤ株式会社,柔道整復スポーツトレーナー学科
ＧＯＤＨＡＮＤ株式会社,柔道整復スポーツ学科
ＧＯＤＨＡＮＤ株式会社,柔道整復師学科
ＧＯＤＨＡＮＤ株式会社,鍼灸スポーツ学科
ＧＯＤＨＡＮＤ株式会社,鍼灸師学科
ＧＯＤＨＡＮＤ株式会社,鍼灸美容学科
Ｉ＆Ｈ株式会社,薬業科
ＭＡＩＬＥ株式会社　まいれ整骨院グループ,スポーツ科学科
ＭＡＩＬＥ株式会社　まいれ整骨院グループ,医療総合学科
ＭＡＩＬＥ株式会社　まいれ整骨院グループ,柔道整復スポーツトレーナー学科
ＭＡＩＬＥ株式会社　まいれ整骨院グループ,柔道整復スポーツ学科
ＭＡＩＬＥ株式会社　まいれ整骨院グループ,柔道整復師学科
ＭＡＩＬＥ株式会社　まいれ整骨院グループ,鍼灸スポーツ学科
ＭＡＩＬＥ株式会社　まいれ整骨院グループ,鍼灸師学科
ＭＡＩＬＥ株式会社　まいれ整骨院グループ,鍼灸美容学科
ＶＩＶＡ鍼灸整骨院グループ（株式会社 Ｌｏｏｐ Ｑｕｅｓｔ）,柔道整復スポーツトレーナー学科
ＶＩＶＡ鍼灸整骨院グループ（株式会社 Ｌｏｏｐ Ｑｕｅｓｔ）,柔道整復スポーツ学科
ＶＩＶＡ鍼灸整骨院グループ（株式会社 Ｌｏｏｐ Ｑｕｅｓｔ）,柔道整復師学科
ＶＩＶＡ鍼灸整骨院グループ（株式会社 Ｌｏｏｐ Ｑｕｅｓｔ）,鍼灸スポーツ学科
ＶＩＶＡ鍼灸整骨院グループ（株式会社 Ｌｏｏｐ Ｑｕｅｓｔ）,鍼灸師学科
ＶＩＶＡ鍼灸整骨院グループ（株式会社 Ｌｏｏｐ Ｑｕｅｓｔ）,鍼灸美容学科
ｉＣｕｒｅテクノロジー株式会社　iCure鍼灸接骨院グループ,柔道整復スポーツトレーナー学科
ｉＣｕｒｅテクノロジー株式会社　iCure鍼灸接骨院グループ,柔道整復スポーツ学科
ｉＣｕｒｅテクノロジー株式会社　iCure鍼灸接骨院グループ,柔道整復師学科
ｉＣｕｒｅテクノロジー株式会社　iCure鍼灸接骨院グループ,鍼灸スポーツ学科
ｉＣｕｒｅテクノロジー株式会社　iCure鍼灸接骨院グループ,鍼灸師学科
ｉＣｕｒｅテクノロジー株式会社　iCure鍼灸接骨院グループ,鍼灸美容学科
